"Iteration","geo_entity2","PlotID","Plot_Area"
85,"O'ahu Island",50,1000
85,"O'ahu Island",229,1000
85,"O'ahu Island",437,504.34
85,"O'ahu Island",319,672.45
85,"O'ahu Island",1,1000
85,"O'ahu Island",141,1000
85,"O'ahu Island",173,1000
85,"O'ahu Island",300,672.45
85,"O'ahu Island",461,336.23
86,"O'ahu Island",314,672.45
86,"O'ahu Island",229,1000
86,"O'ahu Island",344,672.45
86,"O'ahu Island",173,1000
86,"O'ahu Island",438,672.45
86,"O'ahu Island",319,672.45
86,"O'ahu Island",1,1000
86,"O'ahu Island",285,1000
86,"O'ahu Island",300,672.45
86,"O'ahu Island",320,336.23
87,"O'ahu Island",344,672.45
87,"O'ahu Island",229,1000
87,"O'ahu Island",320,336.23
87,"O'ahu Island",314,672.45
87,"O'ahu Island",300,672.45
87,"O'ahu Island",437,504.34
87,"O'ahu Island",319,672.45
87,"O'ahu Island",359,336.23
87,"O'ahu Island",342,672.45
87,"O'ahu Island",1,1000
88,"O'ahu Island",342,672.45
88,"O'ahu Island",141,1000
88,"O'ahu Island",1,1000
88,"O'ahu Island",296,1000
88,"O'ahu Island",300,672.45
88,"O'ahu Island",438,672.45
88,"O'ahu Island",320,336.23
88,"O'ahu Island",314,672.45
88,"O'ahu Island",461,336.23
88,"O'ahu Island",285,1000
89,"O'ahu Island",143,1000
89,"O'ahu Island",320,336.23
89,"O'ahu Island",461,336.23
89,"O'ahu Island",141,1000
89,"O'ahu Island",300,672.45
89,"O'ahu Island",359,336.23
89,"O'ahu Island",314,672.45
89,"O'ahu Island",229,1000
89,"O'ahu Island",342,672.45
89,"O'ahu Island",296,1000
90,"O'ahu Island",461,336.23
90,"O'ahu Island",342,672.45
90,"O'ahu Island",320,336.23
90,"O'ahu Island",143,1000
90,"O'ahu Island",173,1000
90,"O'ahu Island",285,1000
90,"O'ahu Island",141,1000
90,"O'ahu Island",1,1000
90,"O'ahu Island",300,672.45
90,"O'ahu Island",359,336.23
91,"O'ahu Island",314,672.45
91,"O'ahu Island",296,1000
91,"O'ahu Island",342,672.45
91,"O'ahu Island",141,1000
91,"O'ahu Island",438,672.45
91,"O'ahu Island",461,336.23
91,"O'ahu Island",285,1000
91,"O'ahu Island",437,504.34
91,"O'ahu Island",288,1000
91,"O'ahu Island",50,1000
92,"O'ahu Island",344,672.45
92,"O'ahu Island",437,504.34
92,"O'ahu Island",314,672.45
92,"O'ahu Island",296,1000
92,"O'ahu Island",288,1000
92,"O'ahu Island",320,336.23
92,"O'ahu Island",1,1000
92,"O'ahu Island",173,1000
92,"O'ahu Island",143,1000
92,"O'ahu Island",319,672.45
93,"O'ahu Island",319,672.45
93,"O'ahu Island",50,1000
93,"O'ahu Island",143,1000
93,"O'ahu Island",344,672.45
93,"O'ahu Island",437,504.34
93,"O'ahu Island",141,1000
93,"O'ahu Island",296,1000
93,"O'ahu Island",300,672.45
93,"O'ahu Island",342,672.45
93,"O'ahu Island",461,336.23
94,"O'ahu Island",143,1000
94,"O'ahu Island",359,336.23
94,"O'ahu Island",1,1000
94,"O'ahu Island",229,1000
94,"O'ahu Island",438,672.45
94,"O'ahu Island",314,672.45
94,"O'ahu Island",285,1000
94,"O'ahu Island",50,1000
94,"O'ahu Island",320,336.23
94,"O'ahu Island",296,1000
95,"O'ahu Island",50,1000
95,"O'ahu Island",319,672.45
95,"O'ahu Island",141,1000
95,"O'ahu Island",438,672.45
95,"O'ahu Island",229,1000
95,"O'ahu Island",437,504.34
95,"O'ahu Island",342,672.45
95,"O'ahu Island",320,336.23
95,"O'ahu Island",461,336.23
95,"O'ahu Island",359,336.23
96,"O'ahu Island",461,336.23
96,"O'ahu Island",296,1000
96,"O'ahu Island",285,1000
96,"O'ahu Island",173,1000
96,"O'ahu Island",319,672.45
96,"O'ahu Island",344,672.45
96,"O'ahu Island",229,1000
96,"O'ahu Island",50,1000
96,"O'ahu Island",320,336.23
96,"O'ahu Island",438,672.45
97,"O'ahu Island",342,672.45
97,"O'ahu Island",438,672.45
97,"O'ahu Island",296,1000
97,"O'ahu Island",319,672.45
97,"O'ahu Island",285,1000
97,"O'ahu Island",50,1000
97,"O'ahu Island",344,672.45
97,"O'ahu Island",437,504.34
97,"O'ahu Island",173,1000
97,"O'ahu Island",359,336.23
98,"O'ahu Island",143,1000
98,"O'ahu Island",1,1000
98,"O'ahu Island",437,504.34
98,"O'ahu Island",285,1000
98,"O'ahu Island",319,672.45
98,"O'ahu Island",173,1000
98,"O'ahu Island",320,336.23
98,"O'ahu Island",359,336.23
98,"O'ahu Island",296,1000
98,"O'ahu Island",141,1000
99,"O'ahu Island",344,672.45
99,"O'ahu Island",319,672.45
99,"O'ahu Island",296,1000
99,"O'ahu Island",438,672.45
99,"O'ahu Island",229,1000
99,"O'ahu Island",342,672.45
99,"O'ahu Island",173,1000
99,"O'ahu Island",141,1000
99,"O'ahu Island",320,336.23
99,"O'ahu Island",359,336.23
100,"O'ahu Island",344,672.45
100,"O'ahu Island",285,1000
100,"O'ahu Island",342,672.45
100,"O'ahu Island",1,1000
100,"O'ahu Island",141,1000
100,"O'ahu Island",314,672.45
100,"O'ahu Island",461,336.23
100,"O'ahu Island",319,672.45
100,"O'ahu Island",320,336.23
100,"O'ahu Island",143,1000
1,"Hawai'i Island",127,1000
1,"Hawai'i Island",108,1000
1,"Hawai'i Island",371,672.45
1,"Hawai'i Island",269,1017.88
1,"Hawai'i Island",483,504.34
1,"Hawai'i Island",506,336.23
1,"Hawai'i Island",249,1017.88
1,"Hawai'i Island",138,1000
1,"Hawai'i Island",206,100
1,"Hawai'i Island",133,1000
2,"Hawai'i Island",89,1000
2,"Hawai'i Island",387,336.23
2,"Hawai'i Island",363,672.45
2,"Hawai'i Island",279,1017.88
2,"Hawai'i Island",488,672.45
2,"Hawai'i Island",386,504.34
2,"Hawai'i Island",139,1000
2,"Hawai'i Island",184,1017.88
2,"Hawai'i Island",417,672.45
2,"Hawai'i Island",476,504.34
3,"Hawai'i Island",371,672.45
3,"Hawai'i Island",483,504.34
3,"Hawai'i Island",503,672.45
3,"Hawai'i Island",472,336.23
3,"Hawai'i Island",397,672.45
3,"Hawai'i Island",505,672.45
3,"Hawai'i Island",227,1000
3,"Hawai'i Island",92,1000
3,"Hawai'i Island",209,100
3,"Hawai'i Island",95,1000
4,"Hawai'i Island",205,100
4,"Hawai'i Island",380,672.45
4,"Hawai'i Island",385,504.34
4,"Hawai'i Island",402,672.45
4,"Hawai'i Island",291,1000
4,"Hawai'i Island",182,1000
4,"Hawai'i Island",63,1000
4,"Hawai'i Island",105,1000
4,"Hawai'i Island",80,1000
4,"Hawai'i Island",306,672.45
5,"Hawai'i Island",432,672.45
5,"Hawai'i Island",346,672.45
5,"Hawai'i Island",201,100
5,"Hawai'i Island",413,672.45
5,"Hawai'i Island",18,1000
5,"Hawai'i Island",91,1000
5,"Hawai'i Island",274,1017.88
5,"Hawai'i Island",207,1000
5,"Hawai'i Island",135,1000
5,"Hawai'i Island",105,1000
6,"Hawai'i Island",130,1000
6,"Hawai'i Island",206,100
6,"Hawai'i Island",491,336.23
6,"Hawai'i Island",259,1017.88
6,"Hawai'i Island",116,1000
6,"Hawai'i Island",69,1000
6,"Hawai'i Island",238,1017.88
6,"Hawai'i Island",117,1000
6,"Hawai'i Island",9,1017.88
6,"Hawai'i Island",487,672.45
7,"Hawai'i Island",471,672.45
7,"Hawai'i Island",415,672.45
7,"Hawai'i Island",332,672.45
7,"Hawai'i Island",309,672.45
7,"Hawai'i Island",347,672.45
7,"Hawai'i Island",310,672.45
7,"Hawai'i Island",193,1000
7,"Hawai'i Island",64,1000
7,"Hawai'i Island",80,1000
7,"Hawai'i Island",355,672.45
8,"Hawai'i Island",77,1000
8,"Hawai'i Island",236,1017.88
8,"Hawai'i Island",97,1000
8,"Hawai'i Island",225,1000
8,"Hawai'i Island",387,336.23
8,"Hawai'i Island",513,504.34
8,"Hawai'i Island",56,1000
8,"Hawai'i Island",3,1017.88
8,"Hawai'i Island",201,100
8,"Hawai'i Island",101,1000
9,"Hawai'i Island",498,168.11
9,"Hawai'i Island",100,1000
9,"Hawai'i Island",95,1000
9,"Hawai'i Island",255,1017.88
9,"Hawai'i Island",290,1000
9,"Hawai'i Island",302,672.45
9,"Hawai'i Island",435,672.45
9,"Hawai'i Island",434,672.45
9,"Hawai'i Island",14,1017.88
9,"Hawai'i Island",476,504.34
10,"Hawai'i Island",3,1017.88
10,"Hawai'i Island",483,504.34
10,"Hawai'i Island",340,672.45
10,"Hawai'i Island",53,1000
10,"Hawai'i Island",508,336.23
10,"Hawai'i Island",77,1000
10,"Hawai'i Island",334,168.11
10,"Hawai'i Island",380,672.45
10,"Hawai'i Island",292,1000
10,"Hawai'i Island",493,504.34
11,"Hawai'i Island",436,672.45
11,"Hawai'i Island",263,1017.88
11,"Hawai'i Island",187,1017.88
11,"Hawai'i Island",198,100
11,"Hawai'i Island",484,504.34
11,"Hawai'i Island",273,1017.88
11,"Hawai'i Island",317,672.45
11,"Hawai'i Island",62,1000
11,"Hawai'i Island",474,672.45
11,"Hawai'i Island",18,1000
12,"Hawai'i Island",506,336.23
12,"Hawai'i Island",203,100
12,"Hawai'i Island",77,1000
12,"Hawai'i Island",501,504.34
12,"Hawai'i Island",283,1000
12,"Hawai'i Island",192,1017.88
12,"Hawai'i Island",419,672.45
12,"Hawai'i Island",131,1000
12,"Hawai'i Island",415,672.45
12,"Hawai'i Island",392,336.23
13,"Hawai'i Island",135,1000
13,"Hawai'i Island",274,1017.88
13,"Hawai'i Island",293,1000
13,"Hawai'i Island",489,504.34
13,"Hawai'i Island",481,336.23
13,"Hawai'i Island",79,1000
13,"Hawai'i Island",130,1000
13,"Hawai'i Island",57,1000
13,"Hawai'i Island",212,100
13,"Hawai'i Island",346,672.45
14,"Hawai'i Island",101,1000
14,"Hawai'i Island",190,1017.88
14,"Hawai'i Island",380,672.45
14,"Hawai'i Island",129,1000
14,"Hawai'i Island",7,1017.88
14,"Hawai'i Island",255,1017.88
14,"Hawai'i Island",431,336.23
14,"Hawai'i Island",246,1017.88
14,"Hawai'i Island",200,100
14,"Hawai'i Island",371,672.45
15,"Hawai'i Island",136,1000
15,"Hawai'i Island",514,336.23
15,"Hawai'i Island",422,672.45
15,"Hawai'i Island",237,1017.88
15,"Hawai'i Island",95,1000
15,"Hawai'i Island",129,1000
15,"Hawai'i Island",330,672.45
15,"Hawai'i Island",227,1000
15,"Hawai'i Island",311,672.45
15,"Hawai'i Island",197,100
16,"Hawai'i Island",463,672.45
16,"Hawai'i Island",124,1000
16,"Hawai'i Island",506,336.23
16,"Hawai'i Island",66,1000
16,"Hawai'i Island",237,1017.88
16,"Hawai'i Island",432,672.45
16,"Hawai'i Island",213,100
16,"Hawai'i Island",105,1000
16,"Hawai'i Island",488,672.45
16,"Hawai'i Island",381,504.34
17,"Hawai'i Island",416,672.45
17,"Hawai'i Island",281,1017.88
17,"Hawai'i Island",98,1000
17,"Hawai'i Island",205,100
17,"Hawai'i Island",336,672.45
17,"Hawai'i Island",86,1000
17,"Hawai'i Island",262,1017.88
17,"Hawai'i Island",418,672.45
17,"Hawai'i Island",475,168.11
17,"Hawai'i Island",307,504.34
18,"Hawai'i Island",186,1017.88
18,"Hawai'i Island",371,672.45
18,"Hawai'i Island",421,672.45
18,"Hawai'i Island",58,1000
18,"Hawai'i Island",135,1000
18,"Hawai'i Island",306,672.45
18,"Hawai'i Island",504,336.23
18,"Hawai'i Island",410,672.45
18,"Hawai'i Island",68,1000
18,"Hawai'i Island",368,672.45
19,"Hawai'i Island",500,672.45
19,"Hawai'i Island",277,1017.88
19,"Hawai'i Island",241,1017.88
19,"Hawai'i Island",428,672.45
19,"Hawai'i Island",510,336.23
19,"Hawai'i Island",204,100
19,"Hawai'i Island",181,1000
19,"Hawai'i Island",418,672.45
19,"Hawai'i Island",93,1000
19,"Hawai'i Island",59,1000
20,"Hawai'i Island",293,1000
20,"Hawai'i Island",347,672.45
20,"Hawai'i Island",432,672.45
20,"Hawai'i Island",231,1017.88
20,"Hawai'i Island",93,1000
20,"Hawai'i Island",290,1000
20,"Hawai'i Island",67,1000
20,"Hawai'i Island",481,336.23
20,"Hawai'i Island",71,1000
20,"Hawai'i Island",360,336.23
21,"Hawai'i Island",317,672.45
21,"Hawai'i Island",355,672.45
21,"Hawai'i Island",202,100
21,"Hawai'i Island",181,1000
21,"Hawai'i Island",81,1000
21,"Hawai'i Island",190,1017.88
21,"Hawai'i Island",97,1000
21,"Hawai'i Island",346,672.45
21,"Hawai'i Island",54,1000
21,"Hawai'i Island",250,1017.88
22,"Hawai'i Island",254,1017.88
22,"Hawai'i Island",486,168.11
22,"Hawai'i Island",102,1000
22,"Hawai'i Island",133,1000
22,"Hawai'i Island",202,100
22,"Hawai'i Island",483,504.34
22,"Hawai'i Island",291,1000
22,"Hawai'i Island",184,1017.88
22,"Hawai'i Island",331,672.45
22,"Hawai'i Island",307,504.34
23,"Hawai'i Island",368,672.45
23,"Hawai'i Island",471,672.45
23,"Hawai'i Island",273,1017.88
23,"Hawai'i Island",188,1017.88
23,"Hawai'i Island",482,672.45
23,"Hawai'i Island",477,672.45
23,"Hawai'i Island",496,672.45
23,"Hawai'i Island",434,672.45
23,"Hawai'i Island",242,1017.88
23,"Hawai'i Island",373,672.45
24,"Hawai'i Island",492,336.23
24,"Hawai'i Island",221,1000
24,"Hawai'i Island",391,672.45
24,"Hawai'i Island",363,672.45
24,"Hawai'i Island",129,1000
24,"Hawai'i Island",248,1017.88
24,"Hawai'i Island",118,1000
24,"Hawai'i Island",286,1000
24,"Hawai'i Island",278,1017.88
24,"Hawai'i Island",494,336.23
25,"Hawai'i Island",238,1017.88
25,"Hawai'i Island",494,336.23
25,"Hawai'i Island",213,100
25,"Hawai'i Island",118,1000
25,"Hawai'i Island",355,672.45
25,"Hawai'i Island",261,1017.88
25,"Hawai'i Island",3,1017.88
25,"Hawai'i Island",206,100
25,"Hawai'i Island",313,672.45
25,"Hawai'i Island",471,672.45
26,"Hawai'i Island",273,1017.88
26,"Hawai'i Island",494,336.23
26,"Hawai'i Island",59,1000
26,"Hawai'i Island",335,672.45
26,"Hawai'i Island",251,1017.88
26,"Hawai'i Island",73,1000
26,"Hawai'i Island",476,504.34
26,"Hawai'i Island",236,1017.88
26,"Hawai'i Island",421,672.45
26,"Hawai'i Island",360,336.23
27,"Hawai'i Island",109,1000
27,"Hawai'i Island",305,672.45
27,"Hawai'i Island",386,504.34
27,"Hawai'i Island",52,1000
27,"Hawai'i Island",507,168.11
27,"Hawai'i Island",360,336.23
27,"Hawai'i Island",264,1017.88
27,"Hawai'i Island",10,1017.88
27,"Hawai'i Island",73,1000
27,"Hawai'i Island",332,672.45
28,"Hawai'i Island",277,1017.88
28,"Hawai'i Island",394,672.45
28,"Hawai'i Island",127,1000
28,"Hawai'i Island",57,1000
28,"Hawai'i Island",481,336.23
28,"Hawai'i Island",470,672.45
28,"Hawai'i Island",232,1017.88
28,"Hawai'i Island",323,672.45
28,"Hawai'i Island",260,1017.88
28,"Hawai'i Island",324,168.11
29,"Hawai'i Island",139,1000
29,"Hawai'i Island",110,1000
29,"Hawai'i Island",310,672.45
29,"Hawai'i Island",116,1000
29,"Hawai'i Island",305,672.45
29,"Hawai'i Island",490,672.45
29,"Hawai'i Island",451,168.11
29,"Hawai'i Island",416,672.45
29,"Hawai'i Island",469,672.45
29,"Hawai'i Island",4,1017.88
30,"Hawai'i Island",198,100
30,"Hawai'i Island",77,1000
30,"Hawai'i Island",506,336.23
30,"Hawai'i Island",385,504.34
30,"Hawai'i Island",227,1000
30,"Hawai'i Island",70,1000
30,"Hawai'i Island",124,1000
30,"Hawai'i Island",366,672.45
30,"Hawai'i Island",474,672.45
30,"Hawai'i Island",103,1000
31,"Hawai'i Island",366,672.45
31,"Hawai'i Island",451,168.11
31,"Hawai'i Island",261,1017.88
31,"Hawai'i Island",6,1017.88
31,"Hawai'i Island",93,1000
31,"Hawai'i Island",423,672.45
31,"Hawai'i Island",504,336.23
31,"Hawai'i Island",428,672.45
31,"Hawai'i Island",124,1000
31,"Hawai'i Island",424,672.45
32,"Hawai'i Island",363,672.45
32,"Hawai'i Island",103,1000
32,"Hawai'i Island",215,100
32,"Hawai'i Island",272,1017.88
32,"Hawai'i Island",120,1000
32,"Hawai'i Island",408,672.45
32,"Hawai'i Island",252,1017.88
32,"Hawai'i Island",108,1000
32,"Hawai'i Island",332,672.45
32,"Hawai'i Island",51,1000
33,"Hawai'i Island",89,1000
33,"Hawai'i Island",494,336.23
33,"Hawai'i Island",302,672.45
33,"Hawai'i Island",133,1000
33,"Hawai'i Island",385,504.34
33,"Hawai'i Island",369,672.45
33,"Hawai'i Island",346,672.45
33,"Hawai'i Island",140,1000
33,"Hawai'i Island",317,672.45
33,"Hawai'i Island",184,1017.88
34,"Hawai'i Island",201,100
34,"Hawai'i Island",310,672.45
34,"Hawai'i Island",126,1000
34,"Hawai'i Island",276,1017.88
34,"Hawai'i Island",306,672.45
34,"Hawai'i Island",54,1000
34,"Hawai'i Island",14,1017.88
34,"Hawai'i Island",262,1017.88
34,"Hawai'i Island",385,504.34
34,"Hawai'i Island",528,336.23
35,"Hawai'i Island",66,1000
35,"Hawai'i Island",104,1000
35,"Hawai'i Island",92,1000
35,"Hawai'i Island",246,1017.88
35,"Hawai'i Island",432,672.45
35,"Hawai'i Island",433,504.34
35,"Hawai'i Island",301,336.23
35,"Hawai'i Island",81,1000
35,"Hawai'i Island",399,672.45
35,"Hawai'i Island",484,504.34
36,"Hawai'i Island",2,1017.88
36,"Hawai'i Island",506,336.23
36,"Hawai'i Island",205,100
36,"Hawai'i Island",391,672.45
36,"Hawai'i Island",233,1017.88
36,"Hawai'i Island",258,1017.88
36,"Hawai'i Island",432,672.45
36,"Hawai'i Island",435,672.45
36,"Hawai'i Island",489,504.34
36,"Hawai'i Island",68,1000
37,"Hawai'i Island",84,1000
37,"Hawai'i Island",325,672.45
37,"Hawai'i Island",18,1000
37,"Hawai'i Island",71,1000
37,"Hawai'i Island",232,1017.88
37,"Hawai'i Island",105,1000
37,"Hawai'i Island",311,672.45
37,"Hawai'i Island",331,672.45
37,"Hawai'i Island",485,336.23
37,"Hawai'i Island",361,672.45
38,"Hawai'i Island",534,168.11
38,"Hawai'i Island",51,1000
38,"Hawai'i Island",492,336.23
38,"Hawai'i Island",9,1017.88
38,"Hawai'i Island",68,1000
38,"Hawai'i Island",133,1000
38,"Hawai'i Island",474,672.45
38,"Hawai'i Island",496,672.45
38,"Hawai'i Island",412,672.45
38,"Hawai'i Island",241,1017.88
39,"Hawai'i Island",103,1000
39,"Hawai'i Island",392,336.23
39,"Hawai'i Island",239,1017.88
39,"Hawai'i Island",71,1000
39,"Hawai'i Island",508,336.23
39,"Hawai'i Island",279,1017.88
39,"Hawai'i Island",112,1000
39,"Hawai'i Island",385,504.34
39,"Hawai'i Island",400,672.45
39,"Hawai'i Island",80,1000
40,"Hawai'i Island",7,1017.88
40,"Hawai'i Island",96,1000
40,"Hawai'i Island",379,672.45
40,"Hawai'i Island",119,1000
40,"Hawai'i Island",238,1017.88
40,"Hawai'i Island",76,1000
40,"Hawai'i Island",115,1000
40,"Hawai'i Island",215,100
40,"Hawai'i Island",488,672.45
40,"Hawai'i Island",309,672.45
41,"Hawai'i Island",9,1017.88
41,"Hawai'i Island",391,672.45
41,"Hawai'i Island",235,1017.88
41,"Hawai'i Island",398,672.45
41,"Hawai'i Island",139,1000
41,"Hawai'i Island",363,672.45
41,"Hawai'i Island",371,672.45
41,"Hawai'i Island",76,1000
41,"Hawai'i Island",315,672.45
41,"Hawai'i Island",361,672.45
42,"Hawai'i Island",181,1000
42,"Hawai'i Island",85,1000
42,"Hawai'i Island",411,672.45
42,"Hawai'i Island",346,672.45
42,"Hawai'i Island",392,336.23
42,"Hawai'i Island",368,672.45
42,"Hawai'i Island",54,1000
42,"Hawai'i Island",4,1017.88
42,"Hawai'i Island",280,1017.88
42,"Hawai'i Island",307,504.34
43,"Hawai'i Island",389,672.45
43,"Hawai'i Island",435,672.45
43,"Hawai'i Island",289,1000
43,"Hawai'i Island",484,504.34
43,"Hawai'i Island",301,336.23
43,"Hawai'i Island",271,1017.88
43,"Hawai'i Island",415,672.45
43,"Hawai'i Island",235,1017.88
43,"Hawai'i Island",86,1000
43,"Hawai'i Island",213,100
44,"Hawai'i Island",238,1017.88
44,"Hawai'i Island",488,672.45
44,"Hawai'i Island",484,504.34
44,"Hawai'i Island",98,1000
44,"Hawai'i Island",311,672.45
44,"Hawai'i Island",417,672.45
44,"Hawai'i Island",140,1000
44,"Hawai'i Island",371,672.45
44,"Hawai'i Island",291,1000
44,"Hawai'i Island",421,672.45
45,"Hawai'i Island",512,336.23
45,"Hawai'i Island",391,672.45
45,"Hawai'i Island",340,672.45
45,"Hawai'i Island",405,504.34
45,"Hawai'i Island",103,1000
45,"Hawai'i Island",253,1017.88
45,"Hawai'i Island",124,1000
45,"Hawai'i Island",131,1000
45,"Hawai'i Island",489,504.34
45,"Hawai'i Island",494,336.23
46,"Hawai'i Island",55,1000
46,"Hawai'i Island",321,672.45
46,"Hawai'i Island",301,336.23
46,"Hawai'i Island",487,672.45
46,"Hawai'i Island",363,672.45
46,"Hawai'i Island",485,336.23
46,"Hawai'i Island",240,1017.88
46,"Hawai'i Island",394,672.45
46,"Hawai'i Island",482,672.45
46,"Hawai'i Island",400,672.45
47,"Hawai'i Island",124,1000
47,"Hawai'i Island",63,1000
47,"Hawai'i Island",330,672.45
47,"Hawai'i Island",505,672.45
47,"Hawai'i Island",366,672.45
47,"Hawai'i Island",499,504.34
47,"Hawai'i Island",203,100
47,"Hawai'i Island",369,672.45
47,"Hawai'i Island",492,336.23
47,"Hawai'i Island",279,1017.88
48,"Hawai'i Island",328,504.34
48,"Hawai'i Island",239,1017.88
48,"Hawai'i Island",101,1000
48,"Hawai'i Island",264,1017.88
48,"Hawai'i Island",271,1017.88
48,"Hawai'i Island",182,1000
48,"Hawai'i Island",335,672.45
48,"Hawai'i Island",197,100
48,"Hawai'i Island",2,1017.88
48,"Hawai'i Island",312,672.45
49,"Hawai'i Island",311,672.45
49,"Hawai'i Island",419,672.45
49,"Hawai'i Island",347,672.45
49,"Hawai'i Island",65,1000
49,"Hawai'i Island",428,672.45
49,"Hawai'i Island",470,672.45
49,"Hawai'i Island",216,100
49,"Hawai'i Island",140,1000
49,"Hawai'i Island",191,1017.88
49,"Hawai'i Island",77,1000
50,"Hawai'i Island",250,1017.88
50,"Hawai'i Island",433,504.34
50,"Hawai'i Island",129,1000
50,"Hawai'i Island",330,672.45
50,"Hawai'i Island",90,1000
50,"Hawai'i Island",240,1017.88
50,"Hawai'i Island",387,336.23
50,"Hawai'i Island",203,100
50,"Hawai'i Island",355,672.45
50,"Hawai'i Island",484,504.34
51,"Hawai'i Island",116,1000
51,"Hawai'i Island",56,1000
51,"Hawai'i Island",270,1017.88
51,"Hawai'i Island",501,504.34
51,"Hawai'i Island",509,168.11
51,"Hawai'i Island",120,1000
51,"Hawai'i Island",77,1000
51,"Hawai'i Island",311,672.45
51,"Hawai'i Island",322,672.45
51,"Hawai'i Island",494,336.23
52,"Hawai'i Island",236,1017.88
52,"Hawai'i Island",228,1000
52,"Hawai'i Island",200,100
52,"Hawai'i Island",125,1000
52,"Hawai'i Island",411,672.45
52,"Hawai'i Island",430,504.34
52,"Hawai'i Island",490,672.45
52,"Hawai'i Island",473,672.45
52,"Hawai'i Island",100,1000
52,"Hawai'i Island",463,672.45
53,"Hawai'i Island",323,672.45
53,"Hawai'i Island",434,672.45
53,"Hawai'i Island",478,504.34
53,"Hawai'i Island",269,1017.88
53,"Hawai'i Island",422,672.45
53,"Hawai'i Island",82,1000
53,"Hawai'i Island",504,336.23
53,"Hawai'i Island",112,1000
53,"Hawai'i Island",228,1000
53,"Hawai'i Island",486,168.11
54,"Hawai'i Island",248,1017.88
54,"Hawai'i Island",199,100
54,"Hawai'i Island",325,672.45
54,"Hawai'i Island",133,1000
54,"Hawai'i Island",355,672.45
54,"Hawai'i Island",402,672.45
54,"Hawai'i Island",109,1000
54,"Hawai'i Island",101,1000
54,"Hawai'i Island",68,1000
54,"Hawai'i Island",67,1000
55,"Hawai'i Island",122,1000
55,"Hawai'i Island",7,1017.88
55,"Hawai'i Island",481,336.23
55,"Hawai'i Island",54,1000
55,"Hawai'i Island",403,672.45
55,"Hawai'i Island",391,672.45
55,"Hawai'i Island",336,672.45
55,"Hawai'i Island",221,1000
55,"Hawai'i Island",513,504.34
55,"Hawai'i Island",207,1000
56,"Hawai'i Island",509,168.11
56,"Hawai'i Island",423,672.45
56,"Hawai'i Island",69,1000
56,"Hawai'i Island",347,672.45
56,"Hawai'i Island",485,336.23
56,"Hawai'i Island",73,1000
56,"Hawai'i Island",262,1017.88
56,"Hawai'i Island",397,672.45
56,"Hawai'i Island",340,672.45
56,"Hawai'i Island",4,1017.88
57,"Hawai'i Island",119,1000
57,"Hawai'i Island",507,168.11
57,"Hawai'i Island",485,336.23
57,"Hawai'i Island",243,1017.88
57,"Hawai'i Island",55,1000
57,"Hawai'i Island",277,1017.88
57,"Hawai'i Island",476,504.34
57,"Hawai'i Island",292,1000
57,"Hawai'i Island",262,1017.88
57,"Hawai'i Island",123,1000
58,"Hawai'i Island",241,1017.88
58,"Hawai'i Island",405,504.34
58,"Hawai'i Island",424,672.45
58,"Hawai'i Island",12,1017.88
58,"Hawai'i Island",101,1000
58,"Hawai'i Island",416,672.45
58,"Hawai'i Island",86,1000
58,"Hawai'i Island",493,504.34
58,"Hawai'i Island",482,672.45
58,"Hawai'i Island",290,1000
59,"Hawai'i Island",458,504.34
59,"Hawai'i Island",280,1017.88
59,"Hawai'i Island",62,1000
59,"Hawai'i Island",200,100
59,"Hawai'i Island",268,1017.88
59,"Hawai'i Island",263,1017.88
59,"Hawai'i Island",2,1017.88
59,"Hawai'i Island",488,672.45
59,"Hawai'i Island",429,672.45
59,"Hawai'i Island",426,504.34
60,"Hawai'i Island",458,504.34
60,"Hawai'i Island",335,672.45
60,"Hawai'i Island",3,1017.88
60,"Hawai'i Island",315,672.45
60,"Hawai'i Island",397,672.45
60,"Hawai'i Island",436,672.45
60,"Hawai'i Island",433,504.34
60,"Hawai'i Island",427,336.23
60,"Hawai'i Island",233,1017.88
60,"Hawai'i Island",79,1000
61,"Hawai'i Island",513,504.34
61,"Hawai'i Island",7,1017.88
61,"Hawai'i Island",488,672.45
61,"Hawai'i Island",369,672.45
61,"Hawai'i Island",486,168.11
61,"Hawai'i Island",411,672.45
61,"Hawai'i Island",404,672.45
61,"Hawai'i Island",413,672.45
61,"Hawai'i Island",528,336.23
61,"Hawai'i Island",67,1000
62,"Hawai'i Island",110,1000
62,"Hawai'i Island",474,672.45
62,"Hawai'i Island",473,672.45
62,"Hawai'i Island",271,1017.88
62,"Hawai'i Island",211,100
62,"Hawai'i Island",68,1000
62,"Hawai'i Island",264,1017.88
62,"Hawai'i Island",417,672.45
62,"Hawai'i Island",514,336.23
62,"Hawai'i Island",76,1000
63,"Hawai'i Island",210,100
63,"Hawai'i Island",71,1000
63,"Hawai'i Island",80,1000
63,"Hawai'i Island",93,1000
63,"Hawai'i Island",134,1000
63,"Hawai'i Island",227,1000
63,"Hawai'i Island",236,1017.88
63,"Hawai'i Island",67,1000
63,"Hawai'i Island",334,168.11
63,"Hawai'i Island",387,336.23
64,"Hawai'i Island",113,1000
64,"Hawai'i Island",490,672.45
64,"Hawai'i Island",379,672.45
64,"Hawai'i Island",8,1017.88
64,"Hawai'i Island",503,672.45
64,"Hawai'i Island",317,672.45
64,"Hawai'i Island",408,672.45
64,"Hawai'i Island",112,1000
